Battery carry-over: SOC=84.399%, V=46.43V
⚠️ PERSISTENT FAULT: recovery runs WITH fault still active
$ /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/auv_sim_fd -f /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure -p 682.29,674.80,111.50 fl_recovery_rudder_stuck.mission
opening ./system.log as system log... done
MIT Sea Grant Odyssey IIB vehicle simulator
	Revision: 2.22, Date: 1998/02/03 04:25:07
Initializing vehicle data structure ...
	273 sensors, 22 behaviors ...
mission file: ./Mission/fl_recovery_rudder_stuck.mission ...
UseSim               1
Entering on-board sim mode disabling all other devices
DebugMode  0

 *** state 1 ***
state: recovery

  sensor:     uo_control_pitch_lim(deg) 45
 behavior: mission_timer 1 
  b_arg:                        time(s) 8400
 behavior: depth_envelope 2 
  b_arg:                   max_depth(m) 171.5
  b_arg:                   min_depth(m) 0
  b_arg:           alt_env_active(bool) 0
  b_arg:                min_altitude(m) 5
  b_arg:      depth_cutoff_active(bool) 1
  b_arg:                cutoff_depth(m) 161.5
 behavior: ascend 3 
  b_arg:                   heading(rad) -7.364
  b_arg:              rudder_angle(rad) 0
  b_arg:              ascent_angle(rad) 0
  b_arg:                     speed(m/s) 0
  b_arg:                   end_depth(m) 0
  b_arg:      drop_descent_weight(bool) 0
  b_arg:       drop_ascent_weight(bool) 1
  b_arg:     abort_mission_active(bool) 0
power_init: V_nom=48.0V Q=50.0Ah R_batt=0.10Ω V_cutoff=36.0V P_hotel=30.0W SOC_0=100.0% Ke=0.570 R_m=2.0Ω
fault_injection: rudder stuck (param=0.350) trigger: time at 0.00
fault_injection: loaded 1 fault(s) from /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure
battery config: SOC_0 = 84.4% (V_oc=46.88V)
battery config: enabled = 1
battery config: V_nom = 48.0V
battery config: P_hotel = 30.0W
fault_injection: 1 fault(s) loaded from /home/khalid/Desktop/AUV_Code/SPAR-LLM/sim_tab/binaries/Faults/_recovery_persistent_rudder_stuck.failure
  [0] rudder stuck param=0.350 time=0.00
error_trap: thresholds: elev=0.050 rad, rud=0.050 rad, thr=0.5 A, depth=3.0 m, cycles=50, settling=10.0s
Overriding initial position: N=682.29 E=674.80 D=111.50
vvp->nstates = 1, vvp->cstate = 0 after load_mission()
Data Logger (binary file v2)
	Revision: 2.22, Date: 1998/02/03 04:25:07
	datafile: ./Data/S2608707.obd
Calendar time: 1774673177 (Mar 28, 2026 04:46:17 UTC)
SIM_BOTTOM: Using MATH_BOTTOM - TRENCH
SIM_BOTTOM (math_bottom): No Bottom File Specified.  Using built in trench coordinates.
SIM_BOTTOM: *** Collision! (Mission time = 0.00 sec)
    0.00: FAULT ACTIVATED: rudder stuck (param=0.350) at depth=111.50m
ET_HDR,sim_time,state,cmd_elev,act_elev,cmd_rud,act_rud,cmd_thr,act_thr,cmd_depth,state_target_depth,act_depth,pos_n,pos_e,depth,heading_deg,speed,pitch_deg,altitude,oa1_range,oa2_range,roll_deg,seafloor_n,seafloor_e,seafloor_d,faults_active,fault_components,detected,det_component,det_method,det_mismatch,elev_cnt,rud_cnt,thr_cnt,depth_cnt,V_batt,SOC,I_batt,P_total,eta_motor,P_motor,P_hotel,usbl_range,usbl_azimuth,usbl_elevation,dock_n,dock_e,dock_d
ET,1656.00,0,-0.0802,-0.0799,0.5236,0.3500,0.000,0.000,0.000,0.000,69.695,661.50,691.00,69.69,735.93,-0.084,-4.67,0.000,0.000,0.000,-0.87,661.50,691.00,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83809049,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1657.00,0,-0.0831,-0.0817,0.5236,0.3500,0.000,0.000,0.000,0.000,69.670,661.42,690.99,69.67,736.49,-0.083,-4.73,0.000,0.000,0.000,-0.87,661.42,690.99,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83808692,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1658.00,0,-0.0866,-0.0854,0.5236,0.3500,0.000,0.000,0.000,0.000,69.644,661.34,690.98,69.64,737.04,-0.083,-4.88,0.000,0.000,0.000,-0.87,661.34,690.98,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83808336,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1659.00,0,-0.0874,-0.0875,0.5236,0.3500,0.000,0.000,0.000,0.000,69.619,661.26,690.97,69.62,737.59,-0.084,-4.99,0.000,0.000,0.000,-0.87,661.26,690.97,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83807979,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1660.00,0,-0.0849,-0.0862,0.5236,0.3500,0.000,0.000,0.000,0.000,69.593,661.17,690.95,69.59,738.14,-0.084,-4.96,0.000,0.000,0.000,-0.87,661.17,690.95,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83807623,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1661.00,0,-0.0812,-0.0826,0.5236,0.3500,0.000,0.000,0.000,0.000,69.568,661.09,690.94,69.57,738.69,-0.084,-4.81,0.000,0.000,0.000,-0.87,661.09,690.94,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83807267,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1662.00,0,-0.0799,-0.0800,0.5236,0.3500,0.000,0.000,0.000,0.000,69.543,661.01,690.93,69.54,739.24,-0.084,-4.68,0.000,0.000,0.000,-0.87,661.01,690.93,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83806910,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1663.00,0,-0.0820,-0.0808,0.5236,0.3500,0.000,0.000,0.000,0.000,69.518,660.93,690.91,69.52,739.79,-0.083,-4.70,0.000,0.000,0.000,-0.87,660.93,690.91,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83806554,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1664.00,0,-0.0857,-0.0843,0.5236,0.3500,0.000,0.000,0.000,0.000,69.493,660.85,690.90,69.49,740.34,-0.083,-4.84,0.000,0.000,0.000,-0.87,660.85,690.90,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83806198,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1665.00,0,-0.0875,-0.0872,0.5236,0.3500,0.000,0.000,0.000,0.000,69.468,660.77,690.88,69.47,740.89,-0.084,-4.97,0.000,0.000,0.000,-0.87,660.77,690.88,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83805841,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1666.00,0,-0.0859,-0.0869,0.5236,0.3500,0.000,0.000,0.000,0.000,69.442,660.69,690.86,69.44,741.44,-0.084,-4.98,0.000,0.000,0.000,-0.87,660.69,690.86,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83805485,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1667.00,0,-0.0822,-0.0837,0.5236,0.3500,0.000,0.000,0.000,0.000,69.416,660.61,690.84,69.42,741.99,-0.084,-4.86,0.000,0.000,0.000,-0.87,660.61,690.84,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83805129,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1668.00,0,-0.0799,-0.0805,0.5236,0.3500,0.000,0.000,0.000,0.000,69.391,660.52,690.82,69.39,742.54,-0.084,-4.71,0.000,0.000,0.000,-0.87,660.52,690.82,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83804772,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1669.00,0,-0.0811,-0.0803,0.5236,0.3500,0.000,0.000,0.000,0.000,69.366,660.44,690.80,69.37,743.09,-0.083,-4.68,0.000,0.000,0.000,-0.87,660.44,690.80,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83804416,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1670.00,0,-0.0847,-0.0832,0.5236,0.3500,0.000,0.000,0.000,0.000,69.341,660.36,690.78,69.34,743.64,-0.083,-4.79,0.000,0.000,0.000,-0.87,660.36,690.78,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83804060,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1671.00,0,-0.0874,-0.0866,0.5236,0.3500,0.000,0.000,0.000,0.000,69.316,660.28,690.76,69.32,744.19,-0.083,-4.94,0.000,0.000,0.000,-0.87,660.28,690.76,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83803703,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1672.00,0,-0.0867,-0.0874,0.5236,0.3500,0.000,0.000,0.000,0.000,69.290,660.20,690.74,69.29,744.74,-0.084,-5.00,0.000,0.000,0.000,-0.87,660.20,690.74,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83803347,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1673.00,0,-0.0833,-0.0848,0.5236,0.3500,0.000,0.000,0.000,0.000,69.265,660.12,690.72,69.26,745.29,-0.084,-4.90,0.000,0.000,0.000,-0.87,660.12,690.72,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83802991,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1674.00,0,-0.0803,-0.0812,0.5236,0.3500,0.000,0.000,0.000,0.000,69.240,660.05,690.69,69.24,745.84,-0.084,-4.75,0.000,0.000,0.000,-0.87,660.05,690.69,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83802634,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1675.00,0,-0.0804,-0.0799,0.5236,0.3500,0.000,0.000,0.000,0.000,69.215,659.97,690.67,69.21,746.39,-0.083,-4.67,0.000,0.000,0.000,-0.87,659.97,690.67,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83802278,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1676.00,0,-0.0836,-0.0821,0.5236,0.3500,0.000,0.000,0.000,0.000,69.190,659.89,690.64,69.19,746.94,-0.083,-4.75,0.000,0.000,0.000,-0.87,659.89,690.64,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83801921,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1677.00,0,-0.0869,-0.0858,0.5236,0.3500,0.000,0.000,0.000,0.000,69.164,659.81,690.62,69.16,747.49,-0.083,-4.90,0.000,0.000,0.000,-0.87,659.81,690.62,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83801565,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1678.00,0,-0.0873,-0.0876,0.5236,0.3500,0.000,0.000,0.000,0.000,69.139,659.73,690.59,69.14,748.04,-0.084,-5.00,0.000,0.000,0.000,-0.87,659.73,690.59,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83801209,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1679.00,0,-0.0844,-0.0858,0.5236,0.3500,0.000,0.000,0.000,0.000,69.113,659.65,690.56,69.11,748.59,-0.084,-4.94,0.000,0.000,0.000,-0.87,659.65,690.56,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83800852,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1680.00,0,-0.0810,-0.0822,0.5236,0.3500,0.000,0.000,0.000,0.000,69.088,659.57,690.53,69.09,749.14,-0.084,-4.79,0.000,0.000,0.000,-0.87,659.57,690.53,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83800496,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1681.00,0,-0.0800,-0.0799,0.5236,0.3500,0.000,0.000,0.000,0.000,69.063,659.50,690.51,69.06,749.69,-0.084,-4.68,0.000,0.000,0.000,-0.87,659.50,690.51,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83800140,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1682.00,0,-0.0824,-0.0811,0.5236,0.3500,0.000,0.000,0.000,0.000,69.038,659.42,690.48,69.04,750.25,-0.083,-4.71,0.000,0.000,0.000,-0.87,659.42,690.48,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83799783,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1683.00,0,-0.0861,-0.0847,0.5236,0.3500,0.000,0.000,0.000,0.000,69.013,659.34,690.45,69.01,750.80,-0.083,-4.86,0.000,0.000,0.000,-0.87,659.34,690.45,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83799427,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1684.00,0,-0.0875,-0.0874,0.5236,0.3500,0.000,0.000,0.000,0.000,68.987,659.27,690.41,68.99,751.35,-0.084,-4.98,0.000,0.000,0.000,-0.87,659.27,690.41,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83799071,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1685.00,0,-0.0855,-0.0867,0.5236,0.3500,0.000,0.000,0.000,0.000,68.962,659.19,690.38,68.96,751.90,-0.084,-4.97,0.000,0.000,0.000,-0.87,659.19,690.38,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83798714,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1686.00,0,-0.0818,-0.0833,0.5236,0.3500,0.000,0.000,0.000,0.000,68.937,659.11,690.35,68.94,752.45,-0.084,-4.84,0.000,0.000,0.000,-0.87,659.11,690.35,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83798358,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1687.00,0,-0.0799,-0.0803,0.5236,0.3500,0.000,0.000,0.000,0.000,68.911,659.04,690.32,68.91,753.00,-0.084,-4.70,0.000,0.000,0.000,-0.87,659.04,690.32,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83798002,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1688.00,0,-0.0815,-0.0804,0.5236,0.3500,0.000,0.000,0.000,0.000,68.886,658.96,690.28,68.89,753.55,-0.083,-4.68,0.000,0.000,0.000,-0.87,658.96,690.28,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83797645,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1689.00,0,-0.0851,-0.0836,0.5236,0.3500,0.000,0.000,0.000,0.000,68.861,658.89,690.25,68.86,754.10,-0.083,-4.81,0.000,0.000,0.000,-0.87,658.89,690.25,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83797289,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1690.00,0,-0.0875,-0.0868,0.5236,0.3500,0.000,0.000,0.000,0.000,68.836,658.81,690.21,68.84,754.65,-0.084,-4.95,0.000,0.000,0.000,-0.87,658.81,690.21,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83796932,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1691.00,0,-0.0864,-0.0873,0.5236,0.3500,0.000,0.000,0.000,0.000,68.810,658.74,690.18,68.81,755.20,-0.084,-4.99,0.000,0.000,0.000,-0.87,658.74,690.18,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83796576,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1692.00,0,-0.0829,-0.0844,0.5236,0.3500,0.000,0.000,0.000,0.000,68.785,658.66,690.14,68.78,755.75,-0.084,-4.88,0.000,0.000,0.000,-0.87,658.66,690.14,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83796220,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1693.00,0,-0.0801,-0.0809,0.5236,0.3500,0.000,0.000,0.000,0.000,68.760,658.59,690.10,68.76,756.30,-0.084,-4.73,0.000,0.000,0.000,-0.87,658.59,690.10,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83795863,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1694.00,0,-0.0806,-0.0800,0.5236,0.3500,0.000,0.000,0.000,0.000,68.735,658.52,690.06,68.73,756.85,-0.083,-4.67,0.000,0.000,0.000,-0.87,658.52,690.06,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83795507,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1695.00,0,-0.0840,-0.0825,0.5236,0.3500,0.000,0.000,0.000,0.000,68.710,658.44,690.02,68.71,757.40,-0.083,-4.76,0.000,0.000,0.000,-0.87,658.44,690.02,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83795151,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1696.00,0,-0.0871,-0.0861,0.5236,0.3500,0.000,0.000,0.000,0.000,68.684,658.37,689.98,68.68,757.95,-0.083,-4.92,0.000,0.000,0.000,-0.87,658.37,689.98,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83794794,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1697.00,0,-0.0871,-0.0875,0.5236,0.3500,0.000,0.000,0.000,0.000,68.659,658.30,689.94,68.66,758.50,-0.084,-5.00,0.000,0.000,0.000,-0.87,658.30,689.94,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83794438,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1698.00,0,-0.0840,-0.0855,0.5236,0.3500,0.000,0.000,0.000,0.000,68.633,658.23,689.90,68.63,759.05,-0.084,-4.93,0.000,0.000,0.000,-0.87,658.23,689.90,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83794082,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1699.00,0,-0.0807,-0.0818,0.5236,0.3500,0.000,0.000,0.000,0.000,68.608,658.15,689.86,68.61,759.60,-0.084,-4.77,0.000,0.000,0.000,-0.87,658.15,689.86,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83793725,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1700.00,0,-0.0801,-0.0799,0.5236,0.3500,0.000,0.000,0.000,0.000,68.583,658.08,689.82,68.58,760.15,-0.084,-4.67,0.000,0.000,0.000,-0.87,658.08,689.82,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83793369,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1701.00,0,-0.0829,-0.0814,0.5236,0.3500,0.000,0.000,0.000,0.000,68.558,658.01,689.77,68.56,760.70,-0.083,-4.72,0.000,0.000,0.000,-0.87,658.01,689.77,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83793012,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1702.00,0,-0.0864,-0.0851,0.5236,0.3500,0.000,0.000,0.000,0.000,68.533,657.94,689.73,68.53,761.26,-0.083,-4.87,0.000,0.000,0.000,-0.87,657.94,689.73,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83792656,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1703.00,0,-0.0875,-0.0875,0.5236,0.3500,0.000,0.000,0.000,0.000,68.507,657.87,689.68,68.51,761.80,-0.084,-4.99,0.000,0.000,0.000,-0.87,657.87,689.68,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83792300,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1704.00,0,-0.0851,-0.0864,0.5236,0.3500,0.000,0.000,0.000,0.000,68.482,657.80,689.64,68.48,762.35,-0.084,-4.96,0.000,0.000,0.000,-0.87,657.80,689.64,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83791943,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1705.00,0,-0.0815,-0.0829,0.5236,0.3500,0.000,0.000,0.000,0.000,68.457,657.73,689.59,68.46,762.90,-0.084,-4.82,0.000,0.000,0.000,-0.87,657.73,689.59,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83791587,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1706.00,0,-0.0799,-0.0801,0.5236,0.3500,0.000,0.000,0.000,0.000,68.431,657.67,689.55,68.43,763.45,-0.084,-4.69,0.000,0.000,0.000,-0.87,657.67,689.55,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83791231,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1707.00,0,-0.0818,-0.0807,0.5236,0.3500,0.000,0.000,0.000,0.000,68.406,657.60,689.50,68.41,764.01,-0.083,-4.69,0.000,0.000,0.000,-0.87,657.60,689.50,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83790874,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1708.00,0,-0.0855,-0.0840,0.5236,0.3500,0.000,0.000,0.000,0.000,68.381,657.53,689.45,68.38,764.56,-0.083,-4.83,0.000,0.000,0.000,-0.87,657.53,689.45,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83790518,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1709.00,0,-0.0875,-0.0871,0.5236,0.3500,0.000,0.000,0.000,0.000,68.356,657.46,689.40,68.36,765.11,-0.084,-4.97,0.000,0.000,0.000,-0.87,657.46,689.40,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83790162,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1710.00,0,-0.0861,-0.0871,0.5236,0.3500,0.000,0.000,0.000,0.000,68.330,657.40,689.35,68.33,765.66,-0.084,-4.99,0.000,0.000,0.000,-0.87,657.40,689.35,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83789805,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1711.00,0,-0.0825,-0.0840,0.5236,0.3500,0.000,0.000,0.000,0.000,68.305,657.33,689.30,68.30,766.21,-0.084,-4.87,0.000,0.000,0.000,-0.87,657.33,689.30,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83789449,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1712.00,0,-0.0800,-0.0807,0.5236,0.3500,0.000,0.000,0.000,0.000,68.280,657.26,689.25,68.28,766.76,-0.084,-4.72,0.000,0.000,0.000,-0.87,657.26,689.25,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83789092,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1713.00,0,-0.0809,-0.0801,0.5236,0.3500,0.000,0.000,0.000,0.000,68.255,657.20,689.20,68.25,767.31,-0.083,-4.68,0.000,0.000,0.000,-0.87,657.20,689.20,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83788736,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1714.00,0,-0.0844,-0.0829,0.5236,0.3500,0.000,0.000,0.000,0.000,68.230,657.13,689.15,68.23,767.86,-0.083,-4.78,0.000,0.000,0.000,-0.87,657.13,689.15,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83788380,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
ET,1715.00,0,-0.0873,-0.0864,0.5236,0.3500,0.000,0.000,0.000,0.000,68.204,657.07,689.10,68.20,768.41,-0.083,-4.93,0.000,0.000,0.000,-0.87,657.07,689.10,0.00,1,rudder_stuck,1,rudder,actuator_mismatch,0.1736,0,50,0,0,46.77,0.83788023,0.641,30.0,0.000,0.0,30.0,756.02,-1.5516,-0.0728,100.0,200.0,50.0
